species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,PPR,7758230.86485882,4054976.4230553764,-189522.92432971764,15705984.654047359,29.06975,266883.30188112456,139491.27264786855,-6519.592508697792,540286.1962709469
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,All conditions,4410553.95224428,4593061.057627085,-4591845.720704805,13412953.625193365,29.06975,151723.14699109143,158001.39518320884,-157959.58756799783,461405.8815501807
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,All causes,596549780.28836,86543066.5261154,426925369.8971738,766174190.6795461,29.06975,20521324.754714437,2977083.2747483347,14686241.536207702,26356407.97322117
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,Other diseases,877539494.4972042,93471584.24655962,694335189.3739474,1060743799.620461,29.06975,30187376.723129857,3215424.4273363077,23885144.845550697,36489608.60070902
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,PPR,258705394.98686585,19468.77211002305,258667236.1935302,258743553.7802015,29.06975,8899470.927230742,669.7261624204903,8898158.263952397,8900783.590509087
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,All conditions,674107155.931495,77555862.3421773,522097665.74082744,826116646.1221625,29.06975,23189300.077623475,2667923.2653248585,17960170.47758675,28418429.677660197
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,All causes,4047750356.62063,1681860626.10266,751303529.4594164,7344197183.781843,29.06975,139242695.81336716,57856040.25155566,25844856.92031808,252640534.70641625
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,Brucellosis,60661934.174867235,9187464660.579842,-17946768800.561623,18068092668.911354,29.06975,2086771.7876785055,316048973.95333093,-617369217.1608502,621542760.736207
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,Other diseases,7883827970.857643,13433046144.117012,-18444942471.6117,34212598413.326984,29.06975,271203844.9198099,462097064.615864,-634506401.7272835,1176914091.5669034
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,PPR,607267095.4285487,9179374624.71098,-17384307169.004974,18598841359.86207,29.06975,20890000.616742447,315770676.55246365,-598020525.4260864,639800526.6595712
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,All conditions,5908205002.78557,2416439087.61403,1171984391.0620718,10644425614.509068,29.06975,203242374.04124805,83125554.48925532,40316287.24230762,366168460.84018844
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,All causes,4631081.649856494,4822714.11050844,-4821438.006740049,14083601.306453038,34.9271654040404,132592.54211682366,138079.17289361663,-138042.63675466494,403227.7209883123
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,Brucellosis,492591.9810477571,286452.7132545135,-68855.3369310894,1054039.2990266036,34.9271654040404,14103.405625661613,8201.430317656883,-1971.3977969458742,30178.209048269102
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,Other diseases,959859.3765721694,6379036.435605875,-11543052.037215346,13462770.790359685,34.9271654040404,27481.742805877173,182638.2519684218,-330489.23105222953,385452.7166639839
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,PPR,8146142.408101761,4257725.244208146,-198999.07054620516,16491283.886749726,34.9271654040404,233232.27962723275,121902.97136782846,-5697.544253711032,472162.1035081765
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,All conditions,4631081.649856494,4822714.11050844,-4821438.006740049,14083601.306453038,34.9271654040404,132592.54211682366,138079.17289361663,-138042.63675466494,403227.7209883123
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,All causes,626377269.277501,90870219.7979019,448271638.47361326,804482900.0813887,34.9271654040404,17933813.466724705,2601706.1146161593,12834469.482077032,23033157.451372378
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,Other diseases,921416469.1866109,98145163.49243006,729051948.741448,1113780989.631774,34.9271654040404,26381083.564256858,2809995.0957107027,20873493.17666388,31888673.951849837
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,PPR,271640664.7362091,20375.309230026043,271600729.13011825,271680600.34229994,34.9271654040404,7777346.417719472,583.3656695103294,7776203.021007232,7778489.814431712
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Non-infectious,All conditions,707812513.715945,81433655.5214059,548202548.8939894,867422478.5379006,34.9271654040404,20265386.71340517,2331527.7543818546,15695592.314816734,24835181.111993603
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,External,All causes,4250137874.45166,1765953657.40774,788868705.9324894,7711407042.970831,34.9271654040404,121685737.31322613,50561035.71472345,22586107.312368166,220785367.3140841
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,Brucellosis,63695030.88361441,9646837893.608835,-18844107240.589703,18971497302.35693,34.9271654040404,1823653.0261412547,276198706.1364241,-539525811.0012501,543173117.0535326
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,Other diseases,8278019369.400515,14104698451.32274,-19367189595.192055,35923228333.99309,34.9271654040404,237008050.14205095,403831753.54078686,-554502186.7978913,1028518287.0819932
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Infectious,PPR,637630450.1999807,9638343355.946386,-18253522527.454937,19528783427.8549,34.9271654040404,18256003.395174436,275955498.94900477,-522616774.5448749,559128781.3352238
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2020,Production loss,Non-infectious,All conditions,6203615252.92484,2537261041.99465,1230583610.615326,11176646895.234354,34.9271654040404,177615766.44313657,72644344.67107192,35232850.88783561,319998681.9984375
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,External,All causes,4862635.732349319,5063849.816033862,-5062509.90707705,14787781.371775689,34.9271654040404,139222.16922266487,144983.13153829746,-144944.76859239812,423389.1070377279
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,Brucellosis,517221.580100145,300775.3489172392,-72298.1037776437,1106741.2639779337,34.9271654040404,14808.575906944696,8611.501833539725,-2069.967686793163,31687.119500682555
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,Other diseases,1007852.3454007767,6697988.257386169,-12120204.639076116,14135909.329877669,34.9271654040404,28855.829946170998,191770.1645668429,-347013.6926048411,404725.3524971831
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Infectious,PPR,8553449.528506849,4470611.506418553,-208949.0240735151,17315848.081087213,34.9271654040404,244893.8936085944,127998.11993621988,-5982.421466396575,495770.20868358534
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Health cost,Non-infectious,All conditions,4862635.732349319,5063849.816033862,-5062509.90707705,14787781.371775689,34.9271654040404,139222.16922266487,144983.13153829746,-144944.76859239812,423389.1070377279
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,External,All causes,657696132.717282,95413730.7358638,470685220.474989,844707044.9595752,34.9271654040404,18830504.139371105,2731791.418860068,13476192.958405372,24184815.32033684
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,Other diseases,967487292.6121404,103052421.69900933,765504546.0820822,1169470039.1421988,34.9271654040404,27700137.741501942,2950494.851411221,21917167.83273595,33483107.650267936
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,PPR,285222697.97301954,21330.158911455455,285180890.8615531,285264505.084486,34.9271654040404,8166213.738605445,610.7039796876263,8165016.758805257,8167410.718405633
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Non-infectious,All conditions,743203139.390173,85505338.356646,575612676.2111468,910793602.5691991,34.9271654040404,21278656.048744187,2448104.143795038,16480371.926905911,26076940.17058246
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,External,All causes,4462644768.17425,1854251340.27808,828312141.2292128,8096977395.119287,34.9271654040404,127770024.17888764,53089087.50045828,23715412.67798941,231824635.67978585
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,Brucellosis,66879782.42779628,10129179788.289276,-19786312602.619186,19920072167.474777,34.9271654040404,1914835.6774483502,290008641.44324535,-566502101.5513126,570331772.9062092
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,Other diseases,8691920337.870548,14809933373.888754,-20335549074.95141,37719389750.692505,34.9271654040404,248858452.6491537,424023341.2178227,-582227296.1377786,1079944201.4360862
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,PPR,669511972.7099756,10120260523.74357,-19166198653.827423,20505222599.247375,34.9271654040404,19168803.56493304,289753273.8964511,-548747613.2721112,587085220.4019773
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Non-infectious,All conditions,6513796015.57109,2664124094.0943,1292112791.1462622,11735479239.995918,34.9271654040404,186496554.76529363,76276561.90462315,36994493.43223225,335998616.09835505
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,External,All causes,2476464.888177975,4841383.009404647,-7012645.810255134,11965575.586611085,23.8661044574125,103764.93962795916,202856.02193871973,-293832.86337193154,501362.74262784986
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Brucellosis,493714.2599022431,204312.91771527033,93260.94118031324,894167.578624173,23.8661044574125,20686.838976308172,8560.798771322457,3907.6733845161566,37466.00456810019
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Other diseases,966270.7602215596,4579445.565611067,-8009442.548376132,9941984.06881925,23.8661044574125,40487.158762998224,191880.73084079506,-335599.0736849601,416573.3912109565
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,PPR,8202722.58209179,3056666.8687233026,2211655.5193941165,14193789.644789463,23.8661044574125,343697.58989067574,128075.65114691106,92669.31364273003,594725.8661386215
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,All conditions,2476464.888177975,4841383.009404647,-7012645.810255134,11965575.586611085,23.8661044574125,103764.93962795916,202856.02193871973,-293832.86337193154,501362.74262784986
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,All causes,792194605.398842,110305236.752932,575996341.3630953,1008392869.4345887,23.8661044574125,33193293.309030022,4621836.670067563,24134493.435697604,42252093.182362445
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,1181757422.4386704,136150618.94848958,914902209.2996309,1448612635.57771,23.8661044574125,49516142.215309545,5704769.255135099,38334794.47524475,60697489.95537434
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,497852511.67279965,42502.065357849235,497769207.6246983,497935815.720901,23.8661044574125,20860233.498147335,1780.854744589398,20856743.02284794,20863723.973446727
